syndrome_name,group,features_tested,significant_features,high_priority_features,max_abs_hedges_g,median_abs_hedges_g,disease_n,matched_healthy_n
"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",Middle Eastern,125,18,0,2.2371889023929135,0.5610051078221934,8,142
"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",South Asian,125,0,0,3.8037521997680797,0.7898393574904943,2,143
MAPKAPK5,African,125,0,0,2.4212647344949967,0.6220400773627235,2,143
MARBACH-RUSTAD PROGEROID SYNDROME; MARUPS,European,125,0,0,2.520285056204543,0.6499952783758534,2,143
MARFAN SYNDROME; MFS,African,125,0,0,2.559003010003332,0.5340517522801623,2,143
MARFANOID-PROGEROID-LIPODYSTROPHY SYNDROME; MFLS,European,125,58,0,2.4763073733448087,0.730531259263394,8,143
MARSHALL-SMITH SYNDROME; MRSHSS,European,125,74,52,1.7672425438997623,0.650787254379354,17,143
MEGALENCEPHALY-CAPILLARY MALFORMATION-POLYMICROGYRIA SYNDROME; MCAP,European,125,0,0,2.3133751750363136,0.5720676686605889,2,143
MENTAL RETARDATION WITH LANGUAGE IMPAIRMENT AND WITH OR WITHOUT AUTISTIC FEATURES,European,125,0,0,1.3824687239154465,0.3668376994586961,4,143
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 48; MRD48",European,125,0,0,1.7936724525281307,0.4838185876497889,3,143
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 51; MRD51",European,125,0,0,1.7009588162711478,0.47723672375727194,3,143
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 54; MRD54",European,125,33,30,1.9283222575778112,0.4815818709235464,11,143
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 57; MRD57",European,125,51,12,1.3777526427748483,0.37028668580824525,36,143
"MENTAL RETARDATION, AUTOSOMAL DOMINANT 58; MRD58",European,125,0,0,1.303902005650863,0.2586450786530138,7,143
"MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE I; MOPD1",European,125,0,0,2.1946992686257776,0.5613438900880101,2,143
"MICROCEPHALIC OSTEODYSPLASTIC PRIMORDIAL DWARFISM, TYPE II; MOPD2",African,125,17,0,2.354452012131568,0.526940365014787,7,143
"MICROCEPHALY WITH OR WITHOUT CHORIORETINOPATHY, LYMPHEDEMA, OR MENTAL RETARDATION; MCLMR",European,125,0,0,1.5372573309886381,0.25630182594952483,6,143
"MICROCEPHALY, GROWTH DEFICIENCY, SEIZURES, AND BRAIN MALFORMATIONS; MIGSB",African,125,0,0,2.7958198566211747,0.5594083316337387,2,143
MICROCEPHALY-CAPILLARY MALFORMATION SYNDROME; MICCAP,Middle Eastern,125,0,0,2.992693229164876,0.7372039263803821,2,142
MOEBIUS SYNDROME; MBS,European,125,2,0,1.9587592283808806,0.49288488609654024,5,143
MOEBIUS SYNDROME; MBS,Latino/Hispanic,125,0,0,1.8114188197613934,0.37372042365715086,7,143
MOWAT-WILSON SYNDROME; MOWS,African,125,0,0,2.5909984913100312,0.5908158376984668,2,143
MOWAT-WILSON SYNDROME; MOWS,European,125,53,18,1.2804952351786392,0.3480567748655628,41,143
MUCOLIPIDOSIS II ALPHA/BETA,East Asian,125,0,0,2.7552494923157136,0.5783254497760321,2,143
MUCOLIPIDOSIS II ALPHA/BETA,European,125,23,16,1.3889850195021909,0.3485395980139622,14,143
MUCOLIPIDOSIS II ALPHA/BETA,Middle Eastern,125,0,0,1.3646623923370118,0.34592595722267744,3,142
MUENKE SYNDROME; MNKES,European,125,0,0,1.3107292567649769,0.345598018494653,4,143
"MULTIPLE CONGENITAL ANOMALIES-NEURODEVELOPMENTAL SYNDROME, X-LINKED; MCAND",East Asian,125,11,0,2.811535625944274,0.6286546725163276,4,143
"MULTIPLE PTERYGIUM SYNDROME, ESCOBAR VARIANT; EVMPS",African,125,0,0,2.806156004463279,0.6804768017870204,2,143
"MYASTHENIC SYNDROME, CONGENITAL, 19; CMS19",European,125,0,0,2.8422406644131435,0.4583438657728749,2,143
"MYASTHENIC SYNDROME, CONGENITAL, 22; CMS22",European,125,0,0,1.5835909622655053,0.4434890748405271,4,143
MYHRE SYNDROME; MYHRS,East Asian,125,18,13,1.5831075084488864,0.3163103403603191,12,143
MYHRE SYNDROME; MYHRS,European,125,12,6,1.4438192612563179,0.3109783111279988,18,143
"MYOPATHY, CONGENITAL, BAILEY-BLOCH; MYPBB",Latino/Hispanic,125,0,0,3.6108321402611097,0.5793082021632184,3,143
Mandibuloacral dysplasia with lipodystrophy,African,125,0,0,2.1436254726532393,0.6601512622671448,3,143
Meier-Gorlin syndrome,European,125,2,2,1.430679356681572,0.3312121759234189,13,143
Meier-Gorlin syndrome,Middle Eastern,125,3,0,2.175293348200733,0.32147547360670314,5,142
Meier-Gorlin syndrome,South Asian,125,0,0,4.181146854686723,0.7698158092298321,2,143
Menke-Hennekam syndrome,East Asian,125,2,0,2.202243779958633,0.4236667545776917,5,143
Menke-Hennekam syndrome,European,125,24,4,1.0107025303487842,0.27861763661710326,37,143
"Microcephaly, epilepsy, and diabetes syndrome",African,125,0,0,2.180045852285142,0.5586058763305747,3,143
"Microcephaly, growth restriction and increased sister chromatid exchange",European,125,0,0,2.4661321675944072,0.6514590618125868,4,143
"Microcephaly, growth restriction and increased sister chromatid exchange",South Asian,125,0,0,2.0744212628023506,0.8078850019291676,2,143
"Microcephaly, primary",Middle Eastern,125,0,0,2.5128577655851805,0.65071466926098,2,142
"Microcephaly, primary",South Asian,125,0,0,1.3076807205921366,0.34727627876084377,5,143
"Microphthalmia, syndromic",European,125,8,0,1.4637673554806299,0.23552405582650363,9,143
Mitochondrial DNA depletion syndrome,European,125,0,0,6.597300476678028,0.882023531704717,2,143
Mucopolysaccharidoses,African,125,0,0,1.9018218132166536,0.6558125782574282,5,143
Mucopolysaccharidoses,East Asian,125,0,0,1.483066558924434,0.37631179462255654,3,143
Mucopolysaccharidoses,European,125,41,3,1.3035597273229682,0.30049570806375064,34,143
Mucopolysaccharidoses,Latino/Hispanic,125,18,0,1.646969794816567,0.3262855784781512,9,143
Mucopolysaccharidoses,Middle Eastern,125,0,0,1.7119491710452306,0.4067229220312602,5,142
Mucopolysaccharidoses,SE Asian,125,8,0,3.345319584545064,0.43861956143586545,4,143
Mucopolysaccharidoses,South Asian,125,0,0,2.51910695301819,0.6086664735136573,3,143
Multiple congenital anomalies-hypotonia-seizures syndrome,African,125,0,0,4.307963600343996,0.7949427748658849,3,143
Multiple congenital anomalies-hypotonia-seizures syndrome,East Asian,125,0,0,1.6300016942614282,0.28040871774739423,5,143
Multiple congenital anomalies-hypotonia-seizures syndrome,European,125,14,14,1.464780099671663,0.4894653439828042,10,143
Multiple congenital anomalies-hypotonia-seizures syndrome,Middle Eastern,125,0,0,2.303210980030518,0.6744125842306279,3,142
"Myopathy, centronuclear",European,125,0,0,2.7739806158692506,0.5202577590991101,4,143
Myotonic dystrophy,European,125,0,0,3.8070619487416395,0.5623224360094798,2,143
"NABAIS SA-DE VRIES SYNDROME, TYPE 1; NSDVS1",European,125,0,0,1.3047117767444047,0.3760394166728303,2,143
"NABAIS SA-DE VRIES SYNDROME, TYPE 2; NSDVS2",European,125,0,0,1.8621179338906597,0.4331293836723588,4,143
NABLUS MASK-LIKE FACIAL SYNDROME; NMLFS,European,125,0,0,1.2754624054438077,0.3211053278482408,7,143
NANCE-HORAN SYNDROME; NHS,Latino/Hispanic,125,0,0,2.3130424786839057,0.5095135398273094,2,143
NEURODEVELOPMENTAL DISORDER AND LANGUAGE DELAY WITH OR WITHOUT STRUCTURAL BRAIN ABNORMALITIES; NEDLBA,European,125,0,0,1.6615454633960103,0.4678986538438374,3,143
NEURODEVELOPMENTAL DISORDER AND STRUCTURAL BRAIN ANOMALIES WITH OR WITHOUT SEIZURES AND SPASTICITY; NEDBASS,European,125,0,0,1.9103606701919122,0.5413641656177877,2,143
"NEURODEVELOPMENTAL DISORDER WITH ATAXIC GAIT, ABSENT SPEECH, AND DECREASED CORTICAL WHITE MATTER; NDAGSCW",European,125,0,0,1.8576381569619516,0.5867766980852136,2,143
NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL LIMB ANOMALIES; NEDDFL,European,125,46,36,2.0730617653886396,0.5460598145625604,12,143
NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND DISTAL SKELETAL ANOMALIES; NEDDFSA,European,125,11,10,1.705766142496177,0.3581807311205091,11,143
"NEURODEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SLEEP DISTURBANCE, AND BRAIN ABNORMALITIES; NEDFASB",European,125,0,0,1.8651250676819355,0.35887223092376397,3,143
"NEURODEVELOPMENTAL DISORDER WITH EPILEPSY, CATARACTS, FEEDING DIFFICULTIES, AND DELAYED BRAIN MYELINATION; NECFM",European,125,0,0,2.547146655619343,0.46709037332479447,3,143
"NEURODEVELOPMENTAL DISORDER WITH EPILEPSY, CATARACTS, FEEDING DIFFICULTIES, AND DELAYED BRAIN MYELINATION; NECFM",Latino/Hispanic,125,0,0,1.878098658427104,0.49252471929368236,2,143
"NEURODEVELOPMENTAL DISORDER WITH EPILEPSY, SPASTICITY, AND BRAIN ATROPHY; NEDESBA",European,125,0,0,2.4096676614204453,0.7010457570772174,2,143
"NEURODEVELOPMENTAL DISORDER WITH HEARING LOSS, SEIZURES, AND BRAIN ABNORMALITIES; NEDHSB",East Asian,125,0,0,3.662440610714966,1.0744102350991012,2,143
"NEURODEVELOPMENTAL DISORDER WITH HEARING LOSS, SEIZURES, AND BRAIN ABNORMALITIES; NEDHSB",European,125,0,0,1.6781620440279665,0.36023212371704305,4,143
"NEURODEVELOPMENTAL DISORDER WITH HEARING LOSS, SEIZURES, AND BRAIN ABNORMALITIES; NEDHSB",Middle Eastern,125,0,0,1.141811640735888,0.3300162099889267,6,142
NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND AUTISTIC FEATURES WITH OR WITHOUT HYPERKINETIC MOVEMENTS; NEDHAHM,European,125,0,0,1.728271936590131,0.38823473798731073,2,143
"NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND CEREBELLAR ATROPHY, WITH OR WITHOUT SEIZURES; NEDHCAS",European,125,0,0,2.7704487206126496,0.6135713425614827,2,143
NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND DYSMORPHIC FACIES; NEDHYDF,European,125,0,0,3.153481715780166,0.613554910889727,2,143
NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND VARIABLE INTELLECTUAL AND BEHAVIORAL ABNORMALITIES; NEDHIB,European,125,7,5,1.1402497545634096,0.2519718110678028,14,143
"NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, FACIAL DYSMORPHISM, AND BRAIN ABNORMALITIES; NEDHFBA",Middle Eastern,125,0,0,1.8844135714245003,0.6628008729660929,3,142
"NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, MICROCEPHALY, AND SEIZURES; NEDHYMS",European,125,0,0,1.9320411684301915,0.4707517255278772,3,143
"NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, NEONATAL RESPIRATORY INSUFFICIENCY, AND THERMODYSREGULATION; NEDHRIT",European,125,0,0,2.06785523851241,0.5490515767700547,2,143
"NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA, STEREOTYPIC HAND MOVEMENTS, AND IMPAIRED LANGUAGE; NEDHSIL",European,125,0,0,3.5924538779960447,0.93680874625525,2,143
"NEURODEVELOPMENTAL DISORDER WITH IMPAIRED INTELLECTUAL DEVELOPMENT, HYPOTONIA, AND ATAXIA; NEDIDHA",European,125,0,0,1.5160140184216253,0.3465632919570473,3,143
NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY AND STRUCTURAL BRAIN ANOMALIES; NEDMIBA,South Asian,125,0,0,3.0443036473594813,0.5843918717247307,2,143
"NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ARTHROGRYPOSIS, AND STRUCTURAL BRAIN ANOMALIES; NEDMABA",African,125,0,0,2.522188446149149,0.5414438316547204,2,143
"NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ARTHROGRYPOSIS, AND STRUCTURAL BRAIN ANOMALIES; NEDMABA",European,125,0,0,2.6910368105286926,0.5351787096585227,2,143
"NEURODEVELOPMENTAL DISORDER WITH NEONATAL RESPIRATORY INSUFFICIENCY, HYPOTONIA, AND FEEDING DIFFICULTIES; NEDRIHF",European,125,16,6,1.1449906695992622,0.27304420758840797,26,143
NEURODEVELOPMENTAL DISORDER WITH NONSPECIFIC BRAIN ABNORMALITIES AND WITH OR WITHOUT SEIZURES; NEDBAS,European,125,0,0,2.3103389242545695,0.5673544599479702,3,143
"NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT ANOMALIES OF THE BRAIN, EYE, OR HEART; NEDBEH",European,125,0,0,1.5047198294080792,0.2523149678814442,3,143
NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT AUTISTIC FEATURES AND/OR STRUCTURAL BRAIN ABNORMALITIES; NEDASB,European,125,0,0,1.8383626354389637,0.6690190596954799,3,143
NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT EARLY-ONSET GENERALIZED EPILEPSY; NEDEGE,European,125,0,0,2.807204358492529,0.6378510758461339,2,143
NEURODEVELOPMENTAL DISORDER WITH SEIZURES AND SPEECH AND WALKING IMPAIRMENT; NEDSSWI,European,125,0,0,1.5576259938272101,0.3204690336247038,3,143
NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL,Latino/Hispanic,125,0,0,2.8989849630442577,0.6708864796335604,2,143
NEURODEVELOPMENTAL DISORDER WITH SPASTIC DIPLEGIA AND VISUAL DEFECTS; NEDSDV,European,125,34,12,1.552600507790138,0.2967138908789472,16,143
NEURODEVELOPMENTAL DISORDER WITH SPASTIC DIPLEGIA AND VISUAL DEFECTS; NEDSDV,Middle Eastern,125,0,0,1.9932492673436963,0.39998306162652875,2,142
"NEURODEVELOPMENTAL, JAW, EYE, AND DIGITAL SYNDROME; NEDJED",European,125,0,0,3.2436974749972722,0.7054654565394934,3,143
"NEUROFIBROMATOSIS, TYPE I; NF1",African,125,41,0,2.180172773146771,0.5436734614900157,9,143
"NEUROFIBROMATOSIS, TYPE I; NF1",European,125,0,0,3.812830111738924,0.921542902890384,2,143
NEUROOCULOCARDIOGENITOURINARY SYNDROME; NOCGUS,European,125,0,0,2.3800267472027237,0.6883255283770263,2,143
NICOLAIDES-BARAITSER SYNDROME; NCBRS,African,125,0,0,1.913253611994186,0.3315377060007498,5,143
NICOLAIDES-BARAITSER SYNDROME; NCBRS,European,125,65,15,1.410000317677325,0.36098855013372994,60,143
NICOLAIDES-BARAITSER SYNDROME; NCBRS,Latino/Hispanic,125,0,0,2.532699227833457,0.7716681429826038,2,143
NIJMEGEN BREAKAGE SYNDROME; NBS,European,125,17,9,1.5118891255788889,0.3589999490899521,16,143
NIJMEGEN BREAKAGE SYNDROME; NBS,Middle Eastern,125,0,0,2.454000509118049,0.5445575070667527,2,142
NIZON-ISIDOR SYNDROME; NIZIDS,European,125,0,0,1.2932248909330992,0.3891431416616748,3,143
Noonan syndrome,African,125,75,45,2.697628652769057,0.5420373093721652,22,143
Noonan syndrome,East Asian,125,41,35,2.341582269970531,0.5986127975888389,10,143
Noonan syndrome,European,125,72,14,1.3226865923687654,0.3585094344003602,68,143
Noonan syndrome,Latino/Hispanic,125,40,26,2.1157457757850846,0.47047908015119794,14,143
Noonan syndrome,Middle Eastern,125,0,0,2.1521331962600816,0.38539966994148017,4,142
Noonan syndrome,SE Asian,125,0,0,3.742176383631436,0.6594967201737254,2,143
Noonan syndrome,South Asian,125,48,32,2.414805544157822,0.47797628300470957,17,143
Noonan syndrome-like disorder with loose anagen hair,African,125,0,0,3.1141892565007585,0.7669458843975747,2,143
Noonan syndrome-like disorder with loose anagen hair,East Asian,125,0,0,3.0972566584633454,0.4769508795467701,2,143
Noonan syndrome-like disorder with loose anagen hair,European,125,0,0,1.7610067172937778,0.34365880554185163,4,143
O'DONNELL-LURIA-RODAN SYNDROME; ODLURO,European,125,3,3,1.6275421398259782,0.3979795986253233,10,143
OCULODENTODIGITAL DYSPLASIA; ODDD,East Asian,125,0,0,1.7888784308254504,0.5309289634471709,3,143
OCULODENTODIGITAL DYSPLASIA; ODDD,European,125,13,10,1.2193890420445825,0.3287146258450309,15,143
OCULODENTODIGITAL DYSPLASIA; ODDD,Latino/Hispanic,125,0,0,4.863306897172849,0.6008393114657651,2,143
OCULODENTODIGITAL DYSPLASIA; ODDD,South Asian,125,0,0,2.0745431637736256,0.49437900811102614,2,143
OCULOSKELETODENTAL SYNDROME; OCSKD,Middle Eastern,125,0,0,2.416920449874118,0.8670968568134421,2,142
OGDEN SYNDROME; OGDNS,European,125,51,2,0.9945441488577192,0.23436997705781645,183,143
OGDEN SYNDROME; OGDNS,Latino/Hispanic,125,0,0,1.4474701227543223,0.435900653257595,2,143
OGDEN SYNDROME; OGDNS,South Asian,125,4,0,1.4264208563399399,0.5214710768570913,9,143
"OHDO SYNDROME, SBBYS VARIANT; SBBYSS",East Asian,125,0,0,4.502998263031612,0.5457285403804014,3,143
"OHDO SYNDROME, SBBYS VARIANT; SBBYSS",European,125,33,7,0.9059221501152291,0.2573377053435326,43,143
"OHDO SYNDROME, X-LINKED; OHDOX",European,125,0,0,2.2018056237312127,0.5607849690756874,4,143
OKUR-CHUNG NEURODEVELOPMENTAL SYNDROME; OCNDS,African,125,0,0,2.9626832368242235,0.6007339022715165,3,143
OKUR-CHUNG NEURODEVELOPMENTAL SYNDROME; OCNDS,East Asian,125,0,0,2.516879668833697,0.5114531202858914,2,143
OKUR-CHUNG NEURODEVELOPMENTAL SYNDROME; OCNDS,European,125,21,4,1.288209699431771,0.29091682406826314,17,143
"OTITIS MEDIA, SUSCEPTIBILITY TO; OMS",European,125,0,0,1.3541745848065683,0.1846566542806346,7,143
"OTOPALATODIGITAL SYNDROME, TYPE I; OPD1",East Asian,125,25,0,3.1308666039301465,0.566584136172807,5,143
Oculocutaneous albinism,European,125,0,0,1.8856163548514666,0.43014443935590957,2,143
Oculocutaneous albinism,SE Asian,125,14,0,4.589259823802235,0.4424249791439065,5,143
Oculocutaneous albinism,South Asian,125,15,13,1.3109429146088232,0.3972965278405423,13,143
Opitz GBBB syndrome,African,125,0,0,4.412364216861508,0.7777841841428957,2,143
Opitz GBBB syndrome,European,125,29,0,2.971758451982279,0.3755334555725696,9,143
Orofaciodigital syndrome,African,125,0,0,1.8534683986757179,0.4547569978189213,5,143
Orofaciodigital syndrome,European,125,6,6,1.386551677452209,0.42315645970672777,10,143
Orofaciodigital syndrome,Middle Eastern,125,0,0,2.0724119339113733,0.3180560923275932,5,142
Orofaciodigital syndrome,South Asian,125,0,0,1.797116096268572,0.3325109156804225,6,143
Osteogenesis imperfecta,African,125,56,40,1.8370870348682309,0.4295429071581596,21,143
Osteogenesis imperfecta,European,125,49,0,2.791690872415955,0.5851342715012471,8,143
Otofaciocervical syndrome,South Asian,125,0,0,2.990937901649499,0.5101389772650828,2,143
"PACHYGYRIA, MICROCEPHALY, DEVELOPMENTAL DELAY, AND DYSMORPHIC FACIES, WITH OR WITHOUT SEIZURES; PAMDDFS",Middle Eastern,125,0,0,2.0454913132256305,0.4101329640656654,2,142
PETERS-PLUS SYNDROME; PTRPLS,European,125,0,0,1.9489830725829171,0.5387144773020341,3,143
PETERS-PLUS SYNDROME; PTRPLS,Latino/Hispanic,125,0,0,2.9240182544784306,0.5692138920544066,2,143
PETTIGREW SYNDROME; PGS,European,125,0,0,3.1121461187806214,0.6259411752085505,3,143
PFEIFFER SYNDROME,East Asian,125,0,0,2.1315924107754136,0.49603316723322344,6,143
PFEIFFER SYNDROME,European,125,0,0,1.920870143311925,0.42749010952465843,4,143
PFEIFFER SYNDROME,SE Asian,125,0,0,2.987007587938391,0.5250186243120032,2,143
PHELAN-MCDERMID SYNDROME; PHMDS,East Asian,125,0,0,3.6389723968366487,1.0081932410012922,2,143
PHELAN-MCDERMID SYNDROME; PHMDS,European,125,0,0,2.0159238417590637,0.3597953798395412,6,143
PIERPONT SYNDROME; PRPTS,European,125,0,0,1.1632557169681208,0.3164304962078767,11,143
PITT-HOPKINS SYNDROME; PTHS,European,125,24,0,0.6731412431604905,0.23317306203861696,37,143
PITT-HOPKINS-LIKE SYNDROME 1; PTHSL1,European,125,0,0,1.9161715584802215,0.47663860482373954,2,143
PLXND1,European,125,0,0,2.124757527368534,0.31489285644630205,4,143
POIKILODERMA WITH NEUTROPENIA; PN,European,125,0,0,2.190072352652736,0.5235392113386825,4,143
POIKILODERMA WITH NEUTROPENIA; PN,Middle Eastern,125,0,0,1.5074548684185423,0.45765411221806584,6,142
POIKILODERMA WITH NEUTROPENIA; PN,South Asian,125,0,0,1.895901530775907,0.45849597512532897,2,143
"POIKILODERMA, HEREDITARY FIBROSING, WITH TENDON CONTRACTURES, MYOPATHY, AND PULMONARY FIBROSIS; POIKTMP",East Asian,125,0,0,1.6100930844132462,0.5465030590147856,2,143
"POIKILODERMA, HEREDITARY FIBROSING, WITH TENDON CONTRACTURES, MYOPATHY, AND PULMONARY FIBROSIS; POIKTMP",European,125,0,0,1.91235158264585,0.39630468925950524,4,143
POIRIER-BIENVENU NEURODEVELOPMENTAL SYNDROME; POBINDS,European,125,0,0,1.2323730462328564,0.4787446334018638,6,143
PRADER-WILLI SYNDROME; PWS,European,125,42,11,1.2264247271243258,0.2930201461637628,46,143
PRIMROSE SYNDROME; PRIMS,European,125,42,9,1.1678903737457884,0.28101673035518954,34,143
PRIMROSE SYNDROME; PRIMS,Latino/Hispanic,125,0,0,1.3607762626157398,0.4471796211987996,2,143
PROLIDASE DEFICIENCY,Middle Eastern,125,0,0,1.0138048332556953,0.375531521559283,6,142
PROTEUS SYNDROME,European,125,0,0,2.336963058508519,0.7148226066648279,3,143
PSMC5,European,125,0,0,1.7363133825891357,0.5233516906497967,4,143
Pontocerebellar hypoplasia,European,125,15,0,2.058891393003147,0.47172821250444635,7,143
Pontocerebellar hypoplasia,Middle Eastern,125,18,0,1.8479253337962165,0.3596754275214716,7,142
RADIO-TARTAGLIA SYNDROME; RATARS,European,125,0,0,2.690397344845852,0.6264829221924083,2,143
RAFIQ SYNDROME; RAFQS,European,125,0,0,1.1351780790780432,0.35871648864278166,7,143
RAHMAN SYNDROME; RMNS,East Asian,125,0,0,1.6451443245778443,0.35852637930712455,2,143
RAHMAN SYNDROME; RMNS,European,125,15,9,1.4569875187655692,0.20216453280478314,23,143
RAHMAN SYNDROME; RMNS,Middle Eastern,125,0,0,2.5903581691518665,0.7216935840875492,2,142
RAUCH-STEINDL SYNDROME; RAUST,European,125,45,0,2.876302876008097,0.5352128990899071,8,143
RENPENNING SYNDROME 1; RENS1,European,125,82,33,1.868312386556536,0.5399842826615079,27,143
RETT SYNDROME; RTT,East Asian,125,0,0,2.7770360719325113,0.7386339073982309,2,143
RETT SYNDROME; RTT,European,125,21,15,1.5160626533450168,0.31259756361528057,13,143
REV3L,European,125,4,0,2.423195496192408,0.2840405402777381,6,143
RIDDLE SYNDROME; RIDL,European,125,0,0,3.0529629188891745,0.36222247816683784,4,143
ROBIN SEQUENCE WITH CLEFT MANDIBLE AND LIMB ANOMALIES,Latino/Hispanic,125,65,0,2.953713610187858,0.737734444117336,7,143
Robinow syndrome,European,125,42,19,1.65231435853858,0.39927256904484043,26,143
Robinow syndrome,Middle Eastern,125,0,0,1.2180894386570948,0.410193571371584,6,142
Rothmund-Thomson syndrome,European,125,5,5,1.5095695092060204,0.30790420904833365,12,143
Rothmund-Thomson syndrome,South Asian,125,0,0,1.7989100080831724,0.5017365553984189,3,143
Rubinstein-Taybi syndrome,African,125,33,25,1.5459415673631,0.44780012316517576,13,143
Rubinstein-Taybi syndrome,East Asian,125,29,12,1.2689811923466288,0.40433935015584804,15,143
Rubinstein-Taybi syndrome,European,125,63,11,1.3034405189589768,0.38449907680426737,55,143
Rubinstein-Taybi syndrome,Latino/Hispanic,125,7,7,1.4725237023504532,0.2873948487374739,10,143
Rubinstein-Taybi syndrome,SE Asian,125,0,0,1.8473818688210508,0.3867190942020179,3,143
Rubinstein-Taybi syndrome,South Asian,125,1,0,2.070417869251347,0.6091241646876489,5,143
SAETHRE-CHOTZEN SYNDROME; SCS,European,125,19,13,1.74649542466026,0.49902020501143635,15,143
SAETHRE-CHOTZEN SYNDROME; SCS,Latino/Hispanic,125,0,0,3.0831680605918383,0.3756212305756026,5,143
SAETHRE-CHOTZEN SYNDROME; SCS,South Asian,125,45,25,1.5678646633635684,0.3874640348542788,15,143
SALT AND PEPPER DEVELOPMENTAL REGRESSION SYNDROME; SPDRS,African,125,0,0,4.6490800202559655,0.7648014589636212,2,143
SANDESTIG-STEFANOVA SYNDROME; SANDSTEF,European,125,0,0,3.128710669744399,0.8583780071240188,2,143
SAUL-WILSON SYNDROME; SWILS,European,125,35,32,2.5451235756765733,0.4760858445412382,10,143
SCAF4,European,125,0,0,1.6975725862090745,0.5369705826160568,4,143
SCHAAF-YANG SYNDROME; SHFYNG,European,125,22,5,1.1096154010577686,0.16076008485923404,91,143
SCHINZEL-GIEDION MIDFACE RETRACTION SYNDROME,European,125,20,0,3.1107346103164986,0.5170360053563202,7,143
SCHUURS-HOEIJMAKERS SYNDROME; SHMS,European,125,24,17,1.5206711561857922,0.5142971266823104,12,143
SHASHI-PENA SYNDROME; SHAPNS,African,125,0,0,1.9424411273436375,0.5858949089554729,2,143
SHASHI-PENA SYNDROME; SHAPNS,European,125,0,0,1.2389197058935417,0.37951403876348944,12,143
"SHORT STATURE, BRACHYDACTYLY, IMPAIRED INTELLECTUAL DEVELOPMENT, AND SEIZURES; SBIDDS",African,125,0,0,2.7037807043051085,0.6326585536560619,3,143
"SHORT STATURE, BRACHYDACTYLY, IMPAIRED INTELLECTUAL DEVELOPMENT, AND SEIZURES; SBIDDS",Middle Eastern,125,0,0,2.2084332363071177,0.527188063900843,3,142
"SHORT STATURE, IMPAIRED INTELLECTUAL DEVELOPMENT, MICROCEPHALY, HYPOTONIA, AND OCULAR ANOMALIES; SIMHA",Middle Eastern,125,0,0,1.6527569749469697,0.4880225617258901,3,142
"SHORT STATURE, OLIGODONTIA, DYSMORPHIC FACIES, AND MOTOR DELAY; SOFM",European,125,0,0,1.31088022867687,0.5379412258661254,3,143
"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS; SOFT",European,125,15,0,1.8460547280619657,0.40391660650517575,9,143
"SHORT STATURE, ONYCHODYSPLASIA, FACIAL DYSMORPHISM, AND HYPOTRICHOSIS; SOFT",Middle Eastern,125,0,0,3.571639600544471,0.6297317477483485,2,142
"SHORT STATURE, RHIZOMELIC, WITH MICROCEPHALY, MICROGNATHIA, AND DEVELOPMENTAL DELAY; SRMMD",European,125,0,0,2.7941201143209717,0.6076168348144143,2,143
SHORT SYNDROME,East Asian,125,0,0,3.966327996166143,0.8251552517751012,2,143
SHORT SYNDROME,European,125,30,0,1.9474589935554567,0.5791557643369358,7,143
SHPRINTZEN-GOLDBERG CRANIOSYNOSTOSIS SYNDROME; SGS,European,125,0,0,2.653803629777017,0.5201303739435277,3,143
SHUKLA-VERNON SYNDROME; SHUVER,South Asian,125,0,0,2.163054094768961,0.5392163736770146,2,143
SIFRIM-HITZ-WEISS SYNDROME; SIHIWES,European,125,8,0,2.3064536965526283,0.3416624012193845,6,143
"SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1; SGBS1",European,125,15,15,1.859329480231375,0.327682921794739,11,143
